cd_mun,nm_votavel,qt_votos
4306056,MAURO PEREIRA,2
4306056,MIGUEL DUARTE CRIZEL,3
4306056,MOVIMENTO DEMOCRATICO BRASILEIRO,4
4306056,MARCIO PEREIRA FEIJO,1
4306056,OLMIR CADORE,1
4306056,OSMAR GASPARINI TERRA,1
4306056,PABLO FRAGA MENDES RIBEIRO,1
4306056,PAULO ROBERTO DA ROSA VARGAS,1
4306056,PAULO ROBERTO SEVERO PIMENTA,41
4306056,PAULO VICENTE CALEFFI,2
4306056,PEDRO BANDARRA WESTPHALEN,2
4306056,PROGRESSISTAS,3
4306056,PARTIDO COMUNISTA BRASILEIRO,1
4306056,PARTIDO DEMOCRATICO TRABALHISTA,7
4306056,PARTIDO LIBERAL,8
4306056,PARTIDO NOVO,1
4306056,PARTIDO SOCIAL DEMOCRATICO,24
4306056,PARTIDO SOCIALISMO E LIBERDADE,3
4306056,PARTIDO SOCIALISTA BRASILEIRO,14
4306056,PARTIDO TRABALHISTA BRASILEIRO,1
4306056,PARTIDO VERDE,1
4306056,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20
4306056,PARTIDO DOS TRABALHADORES,52
4306056,RENAN SILVA DOS SANTOS,3
4306056,RENATO DELMAR MOLLING,1
4306056,REPUBLICANOS,2
4306056,RICARDO WAGNER,4
4306056,ROBERTO CARLOS SARTURI,1
4306056,RONALDO NOGUEIRA DE OLIVEIRA,12
4306056,ROSELE LEANE GOTTERT,1
4306056,SAMSARA NYAYA NUNES,2
4306056,SANDRO FIGUEIREDO DE OLIVEIRA,11
4306056,SERGIO UBIRAJARA DA SILVA ROSA,2
4306056,SERGIO BERGONSI TURRA,3
4306056,UBIRATAN ANTUNES SANDERSON,8
4306056,UNIAO BRASIL,2
4306056,VELOCINO JOAO UEZ,2
4306056,VOTO BRANCO,227
4306056,VOTO NULO,72
4306056,ALVARO SOARES DE ARAUJO,2
4306056,EDERSON GUSTAVO DE SOUZA FERREIRA,1
4302402,ABRAO NUNES MARTINS,1
4302402,ABRAO FERNANDES GODOIS,1
4302402,ADEMIR JOSE ANDRIOLI GONZATTO,13
4302402,ADRIANA LEITE DA SILVA,1
4302402,ADRIANO GUERRA STRACK,2
4302402,AFONSO ANTUNES DA MOTTA,16
4302402,AIRTON JOSE DE SOUZA,3
4302402,ALCEU MOREIRA DA SILVA,549
4302402,ALCIBIO MESQUITA BIBO NUNES,103
4302402,ALDEMIR FOGACA ANTUNES,2
4302402,ALENCART JOAO LOCH,1
4302402,ALEXANDRE DE SOUZA FERNANDES,1
4302402,ALEXANDRE DUARTE LINDENMEYER,2
4302402,ALMIRO RODRIGO GEHRAT,1
4302402,ANA CLAUDIA BITENCOURT CLAUDINO,3
4302402,ANDERSON BRAGA DORNELES,3
4302402,ANDERSON NARCISO FERREIRA,6
4302402,ANDREIA MARIA TEIXEIRA GREZZANA,1
4302402,ANDRESA CRISTINA DE SOUZA,2
4302402,ANTONIO CARLOS BARUM BROD,1
4302402,ANTONIO CARLOS GOMES DA SILVA,293
4302402,ANTONIO CARLOS MAURENTE DA ROCHA,1
4302402,ANY MACHADO ORTIZ,80
4302402,ARNO VARLEI QUEVEDO,1
4302402,ASSIS FLAVIO DA SILVA MELO,1
4302402,CARINA BELOME LEMES,11
4302402,CARLOS ALBERTO BENEDETTI,5
4302402,CATIUSCIA BUENO DOS SANTOS,1
4302402,CINTIA REGINA FREITAS ROCKENBACH,1
4302402,CLARICE CHIOMENTO MINOZZO,1
4302402,CLAUDIA SCHIEDECK SOARES DE SOUZA,1
4302402,CLAUDINO FARIAS MURILLO JUNIOR,1
4302402,CRISTIANO FERREIRA MORAES,2
4302402,CIDADANIA,4
4302402,CESAR EDUARDO BONFANTI,6
4302402,DAIANA DE OLIVEIRA LUZ,9
4302402,DAIANA SILVA DOS SANTOS,24
4302402,DALCISO EBERHARDT DE OLIVEIRA,6
4302402,DANIEL PETTERLE SILVEIRA MUSSI,4
4302402,DANIEL TRZECIAK DUARTE,162
4302402,DANRLEI DE DEUS HINTERHOLZ,67
4302402,DARCI POMPEO DE MATTOS,87
4302402,DENISE DA SILVA PESSOA,4
4302402,DIEGO ANTONIO ROSA DE OLIVEIRA,1
4302402,DIONILSO MATEUS MARCON,127
4302402,DIOGENES BERTHES DA SILVA,3
4302402,DORIS DENISE NEUMANN,4
4302402,DOUGLAS DOS SANTOS,32
4302402,EDUARDO KELLER,2
4302402,EDUARDO LUIS RUPPENTHAL,6
4302402,ELIANE DA SILVA,2
4302402,ELVINO JOSE BOHN GASS,142
4302402,ENIO EGON BERGMANN BACCI,325
4302402,ERIC LINS GRILO,16
4302402,EVANIA MARIA SILVEIRA NUNES DE LIMA,1
4302402,FABIANA DOS REIS DEUS,1
4302402,FABIO MAIA OSTERMANN,17
4302402,FAVIO MARCEL TELIS GONZALEZ,1
4302402,FELIPE ALEXANDRE KLEIN DIEHL,75
4302402,FELIPE CRUZ PEDRI,2
4302402,FERNANDA MELCHIONNA E SILVA,79
4302402,FERNANDO EDISON DOMINGUES SOARES,12
4302402,FILIPE MACHADO MACHADO,2
4302402,FLAVIA CRISTINA ABREU,40
4302402,FLAVIO SANTOS DUARTE,2
4302402,FRANCIANE ABADE BAYER MULLER,97
4302402,FRANCIELE TAIS LINCK,4
4302402,FABIA ALMEIDA RICHTER,6
4302402,GILVANI DALL OGLIO,2
4302402,GIOVANI BATISTA FELTES,128
4302402,GIOVANI CHERINI,371
4302402,HEITOR JOSE SCHUCH,587
4302402,HUMBERTO MATOS DE OLIVEIRA,3
4302402,INGRA COSTA E SILVA,2
4302402,ISRAEL KUJAWA,2
4302402,JADERSON TOLEDO MARETOLI,39
4302402,JAIME DOS SANTOS LOPES,1
4302402,JEFERSON LUIZ DA ROSA FRANCA,4
4302402,JEFFERSON OLEA HOMRICH,1
4302402,JOACIR PICOLOTTO,1
4302402,JOCIMAR SANTOS DE JESUS,80
4302402,JONATAS RIBEIRO FAGUNDES,1
4302402,JONATHAN JEAN RODRIGUES,4
4302402,JORGE ALAN SOUZA,3
4302402,JOSE ALBERTO REUS FORTUNATI,8
4302402,JOSE NELSON MONTEIRO DA SILVA,4
4302402,JOSE ALFONSO EBERT HAMM,13
4302402,JOSE CARLOS MORAES,1
4302402,JOSE LUIS RODRIGUES DE FREITAS ISERHARD,1
4302402,JOSE OSEAS DA COSTA,2
4302402,JOSE RICARDO ADAMY DA ROSA,1
4302402,JOAO ANTONIO PEREIRA MACHADO,2
4302402,JULIANA BRIZOLA,39
4302402,JULIO ALBERTO BRAGA LOPES DE MOURA,1
4302402,JULIO CESAR DE SOUZA GONCALVES,1
4302402,LASIER COSTA MARTINS,6
4302402,LAURI FRANCISCO BERNARDES,1
4302402,LEANDRO ALVES DE ALMEIDA,24
4302402,LINEKER PERRET,1
4302402,LUCAS BELLO REDECKER,288
4302402,LUCIANO GUILHERME CESA,4
4302402,LUCIANO LEDUR PERSCH,3
4302402,LUCIANO LORENZINI ZUCCO,130
4302402,LUCIANO PALMA DE AZEVEDO,40
4302402,LUCIENNE FERNANDES DOS REIS,2
4302402,LUIS ANTONIO FRANCISCATTO COVATTI,116
4302402,LUIS FERNANDO THOME MALABARBA,13
4302402,LUIZ CARLOS GHIORZZI BUSATO,82
4302402,LUIZ JACOMINI RIGHI FILHO,2
4302402,LUIZ OMAR DUARTE DO AMARAL,1
4302402,MARA LUIZA DA SILVA GROSS,3
4302402,MARCEL MARTINS FRISON,1
4302402,MARCEL VAN HATTEM,269
4302402,MARCELO AMARO BUZ,2
4302402,MARCELO DANTAS RITTA,2
4302402,MARCELO PIRES MORAES,422
4302402,MARCIO AURELIO DA SILVA,1
4302402,MARCIO DELLA VALLE BIOLCHI,246
4302402,MARCO ANTONIO DA ROSA MARCHAND,3
4302402,MARCO AURELIO SOARES ALBA,7
4302402,MARCOS BRUM PEIXOTO,1
4302402,MARCOS DIAS FERREIRA,1
4302402,MARIA DA GLORIA MENEGOTTO,1
4302402,MARIA DE LOURDES DOS SANTOS SPRENGER,4
4302402,MARIA DO ROSARIO NUNES,97
4302402,MARIA EUNICE DIAS WOLF,10
4302402,MARIA IZABEL GARCIA,2
4302402,MARIA TEREZA TAVARES FUJII,7
4302402,MARLI RIBEIRO SERPA,4
4302402,MARLON ARATOR SANTOS DA ROSA,107
4302402,MAURICIO ALEXANDRE DZIEDRICKI,314
4302402,MAURICIO BEDIN MARCON,137
4302402,MAURICIO MACHADO,1
4302402,MERILIN TIMMERMANN DESSBESELL,1
4302402,MICHELE EDYALA WEGLER,3
4302402,MOISES DA SILVA BARBOZA,2
4302402,MOVIMENTO DEMOCRATICO BRASILEIRO,14
4302402,NADIM HARFOUCHE,1
4302402,NADINE CONRAD DUBAL,1
4302402,NELSON MARCHEZAN JUNIOR,7
4302402,NEORILDO JOSE DASSI,1
4302402,NEREU CRISPIM,5
4302402,NEREU PIOVESAN,1
4302402,NERISSON LUIZ DOS SANTOS OLIVEIRA,3
4302402,NESTOR PEDRO SCHWERTNER,1
4302402,NICOLAS XAVIER,3
4302402,OSMAR GASPARINI TERRA,16
4302402,PABLO FRAGA MENDES RIBEIRO,1
4302402,PALOMA DE FREITAS DAUDT,1
4302402,PAULO ADIR FERREIRA,29
4302402,PAULO DE OLIVEIRA DOS SANTOS,1
4302402,PAULO ROBERTO DA SILVA FLORES,88
4302402,PAULO ROBERTO SEVERO PIMENTA,337
4302402,PAULO VICENTE CALEFFI,5
4302402,PEDRO BANDARRA WESTPHALEN,36
4302402,PEDRO ERNESTO MACEDO PEREIRA JUNIOR,2
4302402,PRISCILA VOIGT SEVERIANO,1
4302402,PROGRESSISTAS,7
4302402,PARTIDO COMUNISTA BRASILEIRO,4
4302402,PARTIDO DEMOCRATICO TRABALHISTA,17
4302402,PARTIDO LIBERAL,32
4302402,PARTIDO NOVO,3
4302402,PARTIDO SOCIAL CRISTAO,8
4302402,PARTIDO SOCIAL DEMOCRATICO,7
4302402,PARTIDO SOCIALISTA BRASILEIRO,14
4302402,PARTIDO TRABALHISTA BRASILEIRO,2
4302402,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,3
4302402,PARTIDO DOS TRABALHADORES,69
4302402,PODEMOS,3
4302402,REGINALDO MORAIS DA SILVA,12
4302402,REGINETE SOUZA BISPO,1
4302402,RENAN SILVA DOS SANTOS,3
4302402,RENATO DELMAR MOLLING,6
4302402,REPUBLICANOS,3
4302402,RICARDO WAGNER,250
4302402,RONALDO LUCIANO RIBEIRO DA SILVA,1
4302402,RONALDO NOGUEIRA DE OLIVEIRA,10
4302402,ROSELE LEANE GOTTERT,1
4302402,ROSSANO DOTTO GONCALVES,2
4302402,RUBENS GOLDENBERG,1
4302402,REDE SUSTENTABILIDADE,1
4302402,SABRINA EMMEL,1
4302402,SAMSARA NYAYA NUNES,1
4302402,SANDRO FIGUEIREDO DE OLIVEIRA,4
4302402,SILVANA MACHADO VARGAS,1
4302402,SILVIA MARIA STAUB SCHIRRMANN,6
4302402,SOLIDARIEDADE,1
4302402,SERGIO BERGONSI TURRA,20
4302402,TAMYRES FRANCIS CARVALHO FILGUEIRA,3
4302402,TELMO VIEIRA,2
4302402,UBIRATAN ANTUNES SANDERSON,34
4302402,UNIAO BRASIL,7
4302402,VERA LUCIA DA SILVA,1
4302402,VICENTE PAULO DE OLIVEIRA SELISTRE,6
4302402,VILMAR LOURENCO,1
4302402,VITOR CARLOS FROZZA PALADINI,1
4302402,VIVIANE PAULA DA SILVA PINTO,2
4302402,VOTO BRANCO,756
4302402,VOTO NULO,261
4302402,WAMBERT GOMES DI LORENZO,1
4302402,WELLINGTON MARINHO ANDRADE,2
4302402,ZILA TERESINHA CAMPOS FARIAS,1
4302402,EDSON ROIS DE LIMA FERREIRA,4
4302402,EMERSON DA COSTA SILVA,2
4319158,ABRAO FERNANDES GODOIS,3
4319158,ADA CRISTINA MUNARETTO,7
4319158,ADEMIR JOSE ANDRIOLI GONZATTO,8
4319158,ADRIANA LEITE DA SILVA,1
4319158,AFONSO ANTUNES DA MOTTA,107
4319158,ALBERTO FRANTZ JUNIOR,4
4319158,ALCEU MOREIRA DA SILVA,9
4319158,ALCIBIO MESQUITA BIBO NUNES,5
4319158,ALENCART JOAO LOCH,4
4319158,ALEXANDRE DUARTE LINDENMEYER,8
4319158,ANA CLAUDIA BITENCOURT CLAUDINO,2
4319158,ANDRESA CRISTINA DE SOUZA,1
4319158,ANTONIO CARLOS GOMES DA SILVA,1
4319158,ANTONIO ROBERTO CEZAR ORNES,2
4319158,ANY MACHADO ORTIZ,7
4319158,ATENA BEAUVOIR ROVEDA,1
4319158,CARINA BELOME LEMES,1
4319158,CARLOS ALBERTO BENEDETTI,2
4319158,CARLOS AUGUSTO DA SILVA LOPES,7
4319158,CATIUSCIA BUENO DOS SANTOS,2
4319158,CRISTIANO FERREIRA MORAES,1
4319158,DAIANA SILVA DOS SANTOS,10
4319158,DANIEL PETTERLE SILVEIRA MUSSI,3
4319158,DANRLEI DE DEUS HINTERHOLZ,15
4319158,DARCI POMPEO DE MATTOS,258
4319158,DENISE DA SILVA PESSOA,4
4319158,DIONILSO MATEUS MARCON,477
4319158,DIOGENES BERTHES DA SILVA,4
4319158,DOUGLAS DOS SANTOS,8
4319158,ELVINO JOSE BOHN GASS,304
4319158,ERIC LINS GRILO,6
4319158,EVANIA MARIA SILVEIRA NUNES DE LIMA,1
4319158,EWERTON SADI FALK BRASIL,2
4319158,FABIO MAIA OSTERMANN,2
4319158,FELIPE AMARO FREITAS FERREIRA,1
4319158,FELIPE CRUZ PEDRI,3
4319158,FELIPE ESPOSITO CORDEIRO,1
4319158,FERNANDA MELCHIONNA E SILVA,22
4319158,FERNANDO EDISON DOMINGUES SOARES,1
4319158,FLAVIO SANTOS DUARTE,3
4319158,FRANCIANE ABADE BAYER MULLER,5
4319158,FRANCIELE TAIS LINCK,2
4319158,FABIA ALMEIDA RICHTER,13
4319158,GIANE CAMILLE LAUXEN,1
4319158,GIOVANI CHERINI,36
4319158,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,1
